id,price_doc
34306,2.81742717299e+21
34307,9.85202494733e+21
34308,6.3111839031e+22
34309,5.92119395819e+21
34310,2.15709835671e+21
34311,1.16054427511e+22
34312,2.10045977073e+21
34313,6.47958157922e+21
34314,3.22498163324e+21
34315,3.53994654539e+21
34316,4.58657447729e+22
34317,3.79135105008e+21
34318,3.31075103373e+21
34319,6.46350879034e+20
34320,6.60490009475e+21
34321,2.28703467519e+22
34322,2.28703569981e+22
34323,3.38009575819e+21
34324,4.70929621673e+21
34325,6.69137509014e+20
34326,3.34288073007e+21
34327,3.37935015033e+21
34328,2.21336237993e+21
34329,7.0590587182e+21
34330,4.3634180938e+21
34331,4.63524154701e+21
34332,4.77581980628e+21
34333,3.69687795175e+21
34334,5.87623436345e+21
34335,2.28703569981e+22
34336,5.46615255155e+21
34337,8.08034585733e+20
34338,4.82190756961e+21
34339,5.46429501046e+22
34340,7.95149654951e+21
34341,4.77899705696e+21
34342,3.54080589115e+21
34343,3.34610682722e+21
34344,5.93114588551e+21
34345,7.85446673761e+21
34346,6.57273337513e+20
34347,3.54074889563e+21
34348,3.25931341334e+21
34349,1.65549109545e+21
34350,4.92464133811e+20
34351,7.87145283707e+20
34352,3.61679019748e+21
34353,1.43446734551e+21
34354,7.83513297576e+20
34355,8.07759879193e+21
34356,1.82738013348e+21
34357,1.5821496405e+22
34358,8.07748560792e+21
34359,2.28703569931e+22
34360,2.21324359712e+22
34361,2.2870346757e+22
34362,3.38814773612e+20
34363,3.145646244e+21
34364,3.34610682722e+21
34365,8.07762117583e+21
34366,7.33822432369e+21
34367,4.5164449061e+22
34368,3.26039265272e+21
34369,7.95906129221e+21
34370,3.27738337219e+21
34371,5.13380324204e+21
34372,4.63524154701e+21
34373,1.53786640239e+22
34374,2.28703469348e+22
34375,6.41413360256e+21
34376,4.55848236525e+21
34377,6.46227019991e+20
34378,6.69164372476e+20
34379,6.57252874709e+20
34380,2.69829141325e+21
34381,5.27431255244e+21
34382,6.69137514094e+20
34383,3.5663122301e+21
34384,2.06516147338e+21
34385,2.28703569931e+22
34386,1.33940753799e+22
34387,3.70358498399e+21
34388,3.53345961082e+21
34389,2.10085338325e+21
34390,1.43898390943e+21
34391,1.5374966996e+21
34392,4.09411712902e+21
34393,3.34971815055e+21
34394,7.87135042594e+20
34395,3.56636898159e+21
34396,4.87881853618e+22
34397,3.00144594228e+20
34398,8.0449540592e+21
34399,6.74976733749e+21
34400,6.42709111513e+21
34401,3.54049012519e+21
34402,1.3684011441e+21
34403,8.52238685834e+20
34404,8.07759879701e+21
34405,5.65495551383e+22
34406,1.15484119479e+21
34407,8.07761093472e+21
34408,8.05123123584e+20
34409,3.75342762919e+21
34410,1.90940614425e+22
34411,6.64539088506e+21
34412,6.13826499902e+21
34413,6.5390294955e+20
34414,3.4718813983e+22
34415,3.00144599307e+20
34416,5.19511437606e+21
34417,3.33399286739e+21
34418,4.97144702904e+20
34419,1.43662402037e+22
34420,1.41091780733e+22
34421,4.92152953627e+20
34422,3.13295681204e+21
34423,8.74136409577e+20
34424,4.06443745807e+21
34425,7.41913768511e+21
34426,8.07759959286e+21
34427,4.87889296037e+22
34428,4.88631618726e+21
34429,6.41907822706e+21
34430,2.32265669759e+21
34431,6.40332627786e+21
34432,6.69161878659e+20
34433,7.83513297576e+20
34434,6.03240438527e+21
34435,1.19663119839e+22
34436,4.4062174973e+21
34437,2.2870346757e+22
34438,6.462998657e+20
34439,5.13712011362e+21
34440,3.56631223518e+21
34441,3.61680939387e+21
34442,1.20760625729e+22
34443,6.3109817027e+22
34444,9.72058328486e+20
34445,9.75188087678e+21
34446,7.60244241191e+21
34447,1.43898390943e+21
34448,6.69137514094e+20
34449,4.83769598389e+22
34450,8.66719052451e+21
34451,3.39184208512e+21
34452,5.64959520894e+21
34453,6.46289619507e+20
34454,6.59366761499e+21
34455,4.41259738864e+21
34456,5.18008907102e+21
34457,5.2764053558e+21
34458,1.10471262513e+21
34459,6.46289619507e+20
34460,4.77376908718e+21
34461,4.91323801822e+21
34462,2.04646580042e+21
34463,9.93737011699e+21
34464,4.77810288393e+21
34465,6.76666167265e+21
34466,7.79339395926e+20
34467,6.42499180172e+21
34468,1.27398905796e+22
34469,2.45920740203e+21
34470,1.10602377599e+21
34471,6.46149193895e+20
34472,1.5627067435e+22
34473,6.69137514094e+20
34474,2.53309279536e+21
34475,4.73167971612e+21
34476,6.462998657e+20
34477,1.43446734043e+21
34478,4.01253717173e+21
34479,7.14403191604e+21
34480,6.41120935495e+21
34481,6.34279542023e+21
34482,5.79704391226e+21
34483,1.28840685615e+22
34484,4.40219474667e+21
34485,2.64512943486e+20
34486,1.52521517153e+22
34487,5.16440440086e+21
34488,5.13381196712e+21
34489,4.40191152489e+21
34490,1.80891305602e+21
34491,6.61579690733e+21
34492,2.28703569931e+22
34493,6.69137514094e+20
34494,3.34766223956e+21
34495,5.42905912756e+21
34496,3.55975227726e+21
34497,3.23545323462e+21
34498,4.23106332324e+21
34499,6.64433034446e+21
34500,1.10465879676e+21
34501,5.0234766929e+21
34502,5.63547094089e+21
34503,1.14526829082e+21
34504,5.52790870736e+21
34505,1.60690752483e+21
34506,5.19511437606e+21
34507,6.462998657e+20
34508,4.19644863427e+21
34509,1.60691056545e+21
34510,1.01882390205e+22
34511,5.83210679515e+20
34512,1.81211495611e+21
34513,7.76103541531e+20
34514,4.73387114977e+20
34515,4.93403817302e+20
34516,4.35213231702e+20
34517,6.40853523439e+21
34518,9.69283027919e+20
34519,4.34195564046e+21
34520,6.69137514094e+20
34521,4.82310209068e+21
34522,3.24661130905e+21
34523,1.60690752483e+21
34524,8.07747947362e+21
34525,4.34190826707e+21
34526,5.46615255155e+21
34527,3.54549095685e+21
34528,7.54223352598e+21
34529,1.15484119987e+21
34530,5.26479149763e+21
34531,1.27399007699e+22
34532,6.45815199316e+20
34533,5.96685668116e+21
34534,4.55847785621e+21
34535,7.90145723738e+20
34536,1.3086466562e+22
34537,1.65587111657e+21
34538,5.41046779815e+21
34539,1.26226398372e+22
34540,8.78152264935e+21
34541,4.80510355444e+21
34542,1.15484119479e+21
34543,7.4448906488e+21
34544,6.17598628159e+21
34545,4.63523130081e+21
34546,7.86911535393e+21
34547,8.07761093472e+21
34548,1.57364536562e+22
34549,3.33412725921e+21
34550,9.09536494353e+21
34551,2.06489230713e+21
34552,8.56059241419e+21
34553,4.99270628793e+21
34554,3.93165467297e+21
34555,3.54603640142e+21
34556,4.11046280387e+21
34557,3.99708646999e+21
34558,5.77813183952e+21
34559,4.40217497072e+21
34560,1.66289467908e+22
34561,2.81733863362e+21
34562,7.85446673761e+21
34563,3.56631223518e+21
34564,9.02939600719e+21
34565,4.40195643151e+21
34566,1.63621162126e+22
34567,9.09530449628e+21
34568,4.46216825822e+21
34569,3.46996833511e+21
34570,6.35608499492e+21
34571,8.08044816686e+20
34572,9.95268749692e+21
34573,5.62695479053e+21
34574,1.14525804971e+21
34575,4.95208882434e+21
34576,3.00144599307e+20
34577,6.69116721725e+20
34578,8.44654892604e+20
34579,3.69497470595e+21
34580,2.28703569931e+22
34581,3.23129375087e+21
34582,5.61589086786e+21
34583,1.27398905237e+22
34584,6.85143593001e+21
34585,3.81700598096e+21
34586,3.00144599307e+20
34587,5.74779848748e+21
34588,8.2719759771e+20
34589,2.28703569931e+22
34590,6.59923515604e+21
34591,8.9002019962e+21
34592,1.56104627821e+22
34593,7.87145283707e+20
34594,1.05479380021e+22
34595,4.55846762017e+21
34596,1.27399007699e+22
34597,6.64523275275e+21
34598,6.4047553861e+21
34599,4.81029241254e+21
34600,3.54641600341e+21
34601,3.94069708207e+21
34602,4.81418028873e+21
34603,4.55846762017e+21
34604,7.87145283707e+20
34605,1.6553451657e+21
34606,5.69495172919e+21
34607,5.7111690167e+21
34608,3.38801782309e+20
34609,4.35961633856e+21
34610,1.60129059832e+22
34611,6.75950184292e+21
34612,2.28703569931e+22
34613,4.95880842754e+21
34614,2.28703569931e+22
34615,1.61119443607e+22
34616,1.16918313029e+22
34617,4.10435527119e+21
34618,9.48383267936e+21
34619,3.23150731216e+21
34620,8.04351022283e+21
34621,4.92074295617e+20
34622,5.20015684681e+22
34623,2.10273462623e+21
34624,4.97144702904e+20
34625,5.12916571283e+21
34626,6.46290843769e+20
34627,9.09536494353e+21
34628,6.3116424654e+22
34629,3.00144599307e+20
34630,7.87135037514e+20
34631,4.43099163322e+21
34632,5.30174115837e+21
34633,8.74743606513e+20
34634,8.2096784389e+21
34635,9.09530449628e+21
34636,4.52042931861e+21
34637,8.34770282185e+21
34638,3.8903964649e+21
34639,3.66459033426e+21
34640,7.79339395926e+20
34641,4.27853709278e+21
34642,1.74041380976e+22
34643,5.33315722338e+21
34644,6.80342563934e+21
34645,5.29407082668e+21
34646,6.57283583705e+20
34647,5.73648590729e+21
34648,4.09418109362e+21
34649,5.19511437606e+21
34650,2.84210109869e+21
34651,8.88279216832e+21
34652,3.37935357213e+21
34653,1.40110993455e+22
34654,3.38804532499e+20
34655,1.27399007699e+22
34656,7.83513297576e+20
34657,2.2870346757e+22
34658,7.90145723738e+20
34659,4.96853065868e+20
34660,3.69713982766e+21
34661,4.56322823582e+21
34662,4.63524154701e+21
34663,5.60423733127e+21
34664,4.92288260812e+20
34665,6.57252874709e+20
34666,1.65548085434e+21
34667,6.46290053889e+20
34668,4.37117735662e+21
34669,4.0204063491e+21
34670,5.23477411572e+21
34671,1.32945848903e+21
34672,5.1384392208e+21
34673,4.25188850318e+21
34674,9.61381843466e+20
34675,3.56791935785e+21
34676,1.65588349172e+21
34677,1.84841589803e+22
34678,2.54007796482e+21
34679,4.01137852766e+21
34680,6.07377619329e+21
34681,7.83513297576e+20
34682,5.61317473043e+22
34683,4.35530936989e+21
34684,1.51224852326e+21
34685,1.16054427511e+22
34686,3.34312355314e+21
34687,5.13381196712e+21
34688,6.52506145985e+21
34689,4.63281452463e+21
34690,3.54504796946e+21
34691,7.47897152636e+21
34692,6.41156824675e+21
34693,3.88497614445e+21
34694,8.61403076801e+21
34695,5.50704247052e+22
34696,3.30168772519e+21
34697,1.2311362689e+22
34698,4.04027242908e+21
34699,6.5390294955e+20
34700,9.82825131003e+21
34701,4.31584821358e+21
34702,3.10666840039e+21
34703,7.90145723738e+20
34704,6.46216972506e+20
34705,1.60708227779e+21
34706,5.92633243148e+21
34707,1.5121908844e+21
34708,2.71088585199e+21
34709,9.24160070745e+21
34710,1.65587111657e+21
34711,5.63000419625e+21
34712,2.39398041061e+21
34713,4.63523130589e+21
34714,5.84822713027e+21
34715,4.27807860597e+21
34716,2.42372010018e+21
34717,4.07842626677e+21
34718,1.59857038268e+21
34719,5.52791812095e+21
34720,3.93637121022e+21
34721,4.24814186528e+21
34722,3.10734834366e+21
34723,4.63523130589e+21
34724,6.31054240618e+22
34725,3.04929255622e+21
34726,6.26644627735e+21
34727,6.01606866473e+21
34728,2.28703569931e+22
34729,2.28703569931e+22
34730,5.19511437606e+21
34731,1.2311362689e+22
34732,9.19266025958e+21
34733,4.96827457274e+20
34734,6.07946054938e+21
34735,1.46115109524e+22
34736,5.19511437606e+21
34737,4.98908321756e+21
34738,3.38007646675e+21
34739,2.5742002466e+21
34740,7.05942253935e+21
34741,4.63523131097e+21
34742,2.84210109869e+21
34743,1.14526829082e+21
34744,6.69157586199e+20
34745,4.63292270415e+21
34746,1.43445709424e+21
34747,2.28703569981e+22
34748,4.14486526067e+21
34749,7.87756618754e+20
34750,4.86871562946e+22
34751,5.52333664062e+21
34752,1.88170788697e+22
34753,5.29754809604e+22
34754,3.36844532831e+21
34755,5.1337853337e+21
34756,7.7902686589e+20
34757,6.42117022468e+21
34758,2.36712739205e+20
34759,4.46039160414e+21
34760,6.45804963283e+20
34761,1.16054427511e+22
34762,3.36082092492e+21
34763,4.77845435754e+21
34764,4.63523130081e+21
34765,7.01545012989e+21
34766,5.24191977844e+22
34767,7.05905872836e+21
34768,1.13702669579e+22
34769,1.41091678271e+22
34770,3.56636898159e+21
34771,6.32706553378e+21
34772,3.35260167696e+21
34773,5.94535068349e+21
34774,5.19511437606e+21
34775,5.13420365945e+21
34776,4.34405958897e+21
34777,6.85143593509e+21
34778,5.46352840445e+21
34779,5.96630375209e+21
34780,3.76448950317e+21
34781,1.77905341746e+22
34782,7.83513297576e+20
34783,1.41091780733e+22
34784,6.46437592272e+20
34785,7.39924506439e+21
34786,5.02873508845e+21
34787,7.83513297576e+20
34788,9.09511737539e+21
34789,4.09848719301e+21
34790,3.37110143856e+21
34791,4.86871645903e+22
34792,3.38804532499e+20
34793,9.09533117786e+21
34794,6.73147337921e+21
34795,3.14335499643e+21
34796,4.72966012293e+21
34797,3.54080675714e+21
34798,6.60338271797e+21
34799,1.67776841378e+22
34800,3.25987247342e+21
34801,4.83286403186e+21
34802,5.29754809604e+22
34803,4.34405958897e+21
34804,6.46216972506e+20
34805,5.19511438114e+21
34806,3.70361126922e+21
34807,6.46427323622e+20
34808,5.5393824379e+21
34809,6.46301067624e+20
34810,1.5917406289e+22
34811,4.63523130081e+21
34812,7.87145283707e+20
34813,9.30166881373e+20
34814,8.04349488725e+21
34815,6.9640730285e+21
34816,5.45673268513e+22
34817,2.56319302783e+21
34818,4.82190756961e+21
34819,6.41302525928e+21
34820,4.96904954635e+20
34821,8.07756092975e+21
34822,1.78176034744e+21
34823,1.93938548287e+21
34824,3.92435239613e+21
34825,6.32705529267e+21
34826,6.57273342593e+20
34827,5.1337853337e+21
34828,7.90145723738e+20
34829,8.66719052451e+21
34830,3.89557826452e+21
34831,5.06271651929e+21
34832,6.46210963235e+20
34833,3.34968435384e+21
34834,1.29756730568e+22
34835,3.69497470595e+21
34836,6.57283583705e+20
34837,1.43899415563e+21
34838,5.17506842675e+21
34839,4.08979267945e+21
34840,1.53089721979e+22
34841,8.66719052451e+21
34842,2.84439005115e+21
34843,7.11278142783e+21
34844,8.50150688538e+20
34845,3.4742496134e+21
34846,1.04859555381e+22
34847,4.86873031156e+22
34848,5.19512462225e+21
34849,3.37381185137e+21
34850,4.08040590054e+21
34851,6.68708770538e+20
34852,5.711441164e+21
34853,7.83513297576e+20
34854,7.83513297576e+20
34855,8.15190396262e+21
34856,3.232611179e+21
34857,1.94031993152e+21
34858,5.24333260689e+22
34859,1.66289467908e+22
34860,1.10470237894e+21
34861,1.1319308861e+22
34862,6.41227327515e+21
34863,4.64283236757e+21
34864,2.47840533209e+21
34865,6.46351290977e+20
34866,3.54060414461e+21
34867,3.54543725485e+21
34868,1.14525804463e+21
34869,3.36076164265e+21
34870,4.7576515431e+21
34871,4.86897943054e+22
34872,4.87866271943e+22
34873,5.84822713027e+21
34874,3.02041409101e+21
34875,1.28082301114e+22
34876,6.53892708437e+20
34877,3.16962670198e+21
34878,6.01869397508e+21
34879,6.80832356446e+21
34880,3.83581875561e+21
34881,5.7364696076e+21
34882,1.75590975837e+22
34883,4.63523130081e+21
34884,3.0761759205e+21
34885,3.54603113719e+21
34886,7.03419706277e+21
34887,4.72975476893e+21
34888,4.87888891214e+22
34889,7.83513297576e+20
34890,4.80047926587e+21
34891,5.13419341326e+21
34892,7.14064180113e+21
34893,1.28082403626e+22
34894,4.39788914491e+21
34895,6.45969620976e+20
34896,1.72197744842e+22
34897,4.96817211081e+20
34898,1.06751408375e+22
34899,2.15733190646e+22
34900,4.87821397519e+22
34901,3.25063024308e+21
34902,7.93355041537e+21
34903,2.8907588542e+21
34904,7.57807476781e+21
34905,1.3309315242e+21
34906,7.24873580413e+21
34907,6.03188540426e+21
34908,1.2311362689e+22
34909,8.07759959286e+21
34910,1.77905341746e+22
34911,1.2311362689e+22
34912,3.34927336749e+21
34913,4.96939272036e+20
34914,5.69008034409e+21
34915,5.17899058666e+21
34916,4.9227802478e+20
34917,7.06126186133e+21
34918,4.94823744465e+21
34919,8.94953668349e+20
34920,5.5233714011e+22
34921,1.01273874478e+22
34922,1.71000372951e+21
34923,1.39406729717e+21
34924,3.35858150067e+21
34925,7.04851485716e+21
34926,7.83513297576e+20
34927,3.61679119619e+21
34928,6.53892708437e+20
34929,4.72973145937e+21
34930,2.48972983985e+21
34931,4.50657718059e+21
34932,3.34777874103e+21
34933,6.60379004171e+21
34934,1.4382303586e+21
34935,6.02408379671e+21
34936,6.4522288992e+21
34937,2.3778582164e+20
34938,3.61679019748e+21
34939,6.59922582902e+21
34940,1.43899415563e+21
34941,6.31994174544e+21
34942,9.6398910734e+20
34943,1.59707763047e+21
34944,5.02873508845e+21
34945,1.81299784669e+21
34946,6.0126664369e+21
34947,4.48756616537e+21
34948,6.69157586199e+20
34949,4.73432933352e+20
34950,1.2311362689e+22
34951,1.70759459168e+22
34952,6.69116721725e+20
34953,3.48737806796e+22
34954,2.36325828929e+20
34955,7.18760722227e+21
34956,3.32795615301e+21
34957,1.61015702334e+21
34958,4.34194539934e+21
34959,9.09515246235e+21
34960,1.58566734928e+22
34961,4.78013699734e+21
34962,1.27399007699e+22
34963,1.81581873028e+22
34964,7.91515960846e+21
34965,4.46536373153e+21
34966,3.64574290146e+21
34967,3.15420310913e+21
34968,5.29616955018e+21
34969,4.0737657034e+21
34970,3.23150730708e+21
34971,8.08044816686e+20
34972,6.69164367396e+20
34973,5.23854930478e+21
34974,4.7413774495e+21
34975,8.61403081881e+21
34976,6.41302525928e+21
34977,2.07840622434e+21
34978,6.46094135948e+20
34979,3.69760242916e+21
34980,5.19511437606e+21
34981,6.69116721725e+20
34982,1.70393217165e+22
34983,4.03513205835e+21
34984,6.41854733825e+21
34985,1.27398905237e+22
34986,2.563182654e+21
34987,6.46350873954e+20
34988,1.41740273e+22
34989,7.87786542814e+21
34990,3.00144599307e+20
34991,3.54044371588e+21
34992,1.43898390943e+21
34993,6.46437592272e+20
34994,6.96072802668e+21
34995,2.89094996067e+21
34996,6.34304043905e+21
34997,5.19511437606e+21
34998,5.46126045583e+22
34999,5.1337853337e+21
35000,4.55846762017e+21
35001,5.13712011362e+21
35002,1.16918448699e+22
35003,5.19511438114e+21
35004,4.86872442908e+22
35005,1.80891003263e+21
35006,1.93918882487e+21
35007,1.15557524865e+21
35008,2.89742845359e+21
35009,1.54191074838e+21
35010,6.46227019991e+20
35011,5.19511437606e+21
35012,1.03104782658e+22
35013,8.3947959179e+21
35014,1.80892752951e+21
35015,5.84892520012e+21
35016,6.01487107175e+21
35017,4.95373340821e+20
35018,3.94802772261e+21
35019,4.945747199e+21
35020,5.91561914881e+21
35021,3.55975227726e+21
35022,6.31100718547e+22
35023,5.13279417513e+21
35024,4.87865339058e+22
35025,6.69106480612e+20
35026,3.00134358195e+20
35027,3.04941367027e+21
35028,1.52534302743e+22
35029,6.31053451819e+22
35030,1.10471262513e+21
35031,7.87145283707e+20
35032,5.72725203397e+21
35033,4.46764290961e+21
35034,8.95943858257e+21
35035,1.2311362689e+22
35036,6.46149188816e+20
35037,5.52351869883e+22
35038,6.32734273332e+21
35039,9.0179924448e+21
35040,8.44302825189e+21
35041,3.3585872193e+21
35042,1.15626693561e+21
35043,6.64857362018e+21
35044,5.19511437606e+21
35045,1.04218085653e+22
35046,6.31118696899e+22
35047,4.73168857461e+21
35048,4.77366388597e+21
35049,5.2764053558e+21
35050,2.40093612979e+21
35051,1.21919801232e+22
35052,8.09307647161e+21
35053,1.12313913919e+22
35054,2.2870346757e+22
35055,2.37772227914e+20
35056,6.69137514094e+20
35057,6.94332483552e+21
35058,8.06345300012e+20
35059,4.55846762017e+21
35060,3.73801520192e+21
35061,6.5390294955e+20
35062,5.05518402841e+22
35063,1.5172156652e+21
35064,1.00088041204e+22
35065,2.89393649795e+21
35066,2.28703469297e+22
35067,3.56631223518e+21
35068,5.13420365945e+21
35069,6.69158179931e+20
35070,2.63650022707e+21
35071,7.87145283707e+20
35072,2.28703569981e+22
35073,1.43899415563e+21
35074,3.61675784726e+21
35075,5.13373405386e+21
35076,4.92232629087e+21
35077,8.33409796882e+20
35078,5.22424292612e+21
35079,2.28703569931e+22
35080,8.98019804097e+21
35081,4.6978289924e+21
35082,1.66799978017e+22
35083,6.76630777491e+21
35084,7.9140990786e+21
35085,4.638620203e+21
35086,6.05956221555e+21
35087,6.46247806371e+21
35088,4.44233560035e+21
35089,4.87822521809e+22
35090,1.65553830645e+21
35091,3.00144599307e+20
35092,6.69137514094e+20
35093,1.82678311608e+21
35094,1.17543556708e+21
35095,8.03531103864e+21
35096,3.07061891235e+21
35097,7.5703827297e+21
35098,3.8587112681e+21
35099,1.00395787887e+20
35100,6.3256131445e+21
35101,4.03535911071e+21
35102,9.09551258626e+21
35103,1.43696446823e+22
35104,2.71294297171e+21
35105,6.57283583705e+20
35106,5.16440440086e+21
35107,7.83513297576e+20
35108,1.2311362689e+22
35109,3.10734834366e+21
35110,3.27174979037e+21
35111,6.35608498984e+21
35112,2.21336237993e+21
35113,2.60730560231e+21
35114,1.9834353215e+20
35115,6.46109648528e+20
35116,8.08882070923e+21
35117,1.65548598183e+21
35118,5.13843921572e+21
35119,4.88161255522e+21
35120,1.82678326339e+21
35121,6.57283583705e+20
35122,7.87145283707e+20
35123,3.54066661816e+21
35124,1.44217882112e+21
35125,3.3765449318e+21
35126,6.64328624863e+21
35127,4.96827457274e+20
35128,4.91931325217e+21
35129,1.21467404939e+21
35130,5.04019238088e+21
35131,2.32256916253e+21
35132,6.46182492075e+20
35133,5.13420365945e+21
35134,1.88170788697e+22
35135,3.37988493668e+21
35136,9.09533491371e+21
35137,3.30154214376e+21
35138,6.1383744226e+21
35139,5.19511437606e+21
35140,1.00098013521e+21
35141,1.59857038268e+21
35142,6.46289619507e+20
35143,1.32721744048e+21
35144,4.09412117718e+21
35145,8.66719052451e+21
35146,1.16054427511e+22
35147,9.0951777053e+21
35148,7.79329149733e+20
35149,2.48950212145e+21
35150,6.53159681535e+21
35151,6.83856139228e+21
35152,3.6972165908e+21
35153,1.1432362455e+22
35154,6.32705528759e+21
35155,3.01761427163e+21
35156,6.31922718193e+22
35157,8.05112882471e+20
35158,1.44197335943e+22
35159,7.91515960846e+21
35160,1.16054427511e+22
35161,4.82190756961e+21
35162,4.27846648275e+21
35163,2.27313962521e+21
35164,5.19511437606e+21
35165,5.02873508845e+21
35166,5.13380825014e+21
35167,1.01035087643e+22
35168,3.38814773612e+20
35169,6.31054853907e+22
35170,5.46297327974e+21
35171,3.00144599307e+20
35172,1.09177237417e+22
35173,4.10757688024e+21
35174,4.68202241408e+21
35175,1.74044859034e+22
35176,1.75778207615e+22
35177,5.19511438114e+21
35178,1.50859083623e+22
35179,3.69687868417e+21
35180,3.54041018864e+21
35181,2.10168786414e+21
35182,6.65646236301e+21
35183,6.91930089837e+21
35184,1.8209573572e+22
35185,1.2311362689e+22
35186,4.38530400396e+21
35187,1.07855928395e+21
35188,6.46159435008e+20
35189,8.03821171996e+21
35190,9.38684185893e+21
35191,4.28739441402e+21
35192,4.55847786129e+21
35193,4.37483909309e+21
35194,4.95373873651e+20
35195,1.34480234318e+22
35196,6.67911895701e+20
35197,2.28703467875e+22
35198,6.45843127118e+20
35199,8.85791404602e+20
35200,4.40414431179e+21
35201,4.22260175066e+21
35202,4.39722038784e+21
35203,3.54743787332e+21
35204,7.06126186133e+21
35205,5.09816485753e+21
35206,1.43899415563e+21
35207,1.14525804463e+21
35208,1.52542301955e+22
35209,8.20446903478e+21
35210,7.90145723738e+20
35211,3.46394416573e+21
35212,3.22054641311e+21
35213,6.30665030001e+21
35214,6.5390294955e+20
35215,5.61523974761e+21
35216,6.46969720496e+20
35217,8.62312903049e+21
35218,6.46350879034e+20
35219,4.95195154316e+21
35220,6.53892708437e+20
35221,2.25536771502e+21
35222,8.07764377306e+21
35223,3.50569570572e+21
35224,8.15536533302e+21
35225,1.4344571044e+21
35226,4.63524154701e+21
35227,8.0640103011e+20
35228,2.47326320952e+21
35229,6.30238736666e+21
35230,4.8698300911e+22
35231,5.83214723353e+20
35232,1.65549109545e+21
35233,3.13306935462e+21
35234,2.89740760128e+21
35235,1.2311362689e+22
35236,5.178141389e+22
35237,1.57159400522e+22
35238,7.10711683617e+21
35239,6.5390294955e+20
35240,3.78143262856e+21
35241,5.27431255244e+21
35242,1.5381011525e+22
35243,6.45850487867e+20
35244,4.63524154701e+21
35245,4.87232750922e+21
35246,2.84439468423e+21
35247,4.20770492622e+21
35248,6.41893441332e+21
35249,7.90145718658e+20
35250,1.79918281272e+21
35251,1.65588349172e+21
35252,1.16918549332e+22
35253,7.87145283707e+20
35254,4.58562991672e+22
35255,5.92150122649e+21
35256,4.97626616048e+21
35257,6.69137514094e+20
35258,6.46437592272e+20
35259,4.5493515101e+21
35260,5.19511437606e+21
35261,1.51721783581e+21
35262,6.5390294955e+20
35263,4.9227802986e+20
35264,3.5864454372e+21
35265,6.6877963342e+21
35266,1.1562766291e+21
35267,4.37434432973e+21
35268,1.3684011441e+21
35269,5.72733058424e+21
35270,7.83513297576e+20
35271,5.711180884e+21
35272,2.45249012954e+21
35273,6.69137514094e+20
35274,6.46097996166e+20
35275,3.69713536012e+21
35276,7.87145283707e+20
35277,3.55975228234e+21
35278,6.5390294955e+20
35279,3.71884220876e+21
35280,1.2311362689e+22
35281,1.2311362689e+22
35282,1.2311362689e+22
35283,4.94597945151e+21
35284,4.95373873651e+20
35285,7.83513297576e+20
35286,4.86872560006e+22
35287,4.80940845157e+21
35288,7.0956323723e+21
35289,6.30872385342e+21
35290,6.69137514094e+20
35291,1.88170788646e+22
35292,6.34726349217e+21
35293,3.52378382061e+21
35294,6.57273337513e+20
35295,4.76629509754e+21
35296,5.13380825014e+21
35297,6.5390294955e+20
35298,5.649534465e+21
35299,5.5061489393e+22
35300,5.13844946699e+21
35301,5.4813680965e+22
35302,5.45864367206e+22
35303,6.69137514094e+20
35304,8.05112892631e+20
35305,4.7803687786e+21
35306,3.33515699189e+21
35307,9.58151655101e+20
35308,7.83513297576e+20
35309,4.06443250303e+21
35310,7.83513297576e+20
35311,2.28703467519e+22
35312,6.40791814336e+21
35313,7.87135042594e+20
35314,4.34216709379e+21
35315,6.40715862124e+21
35316,6.46371782732e+20
35317,5.94384090455e+21
35318,6.69158179931e+20
35319,6.5390294955e+20
35320,6.57283583705e+20
35321,8.07756092975e+21
35322,1.50378961361e+22
35323,6.57273342593e+20
35324,6.3109706527e+22
35325,3.00144599307e+20
35326,2.01109589335e+20
35327,3.09706811309e+21
35328,4.32930116983e+21
35329,5.19511438114e+21
35330,7.87135042594e+20
35331,1.06796227332e+22
35332,1.43899415563e+21
35333,3.38814773612e+20
35334,4.58563158246e+22
35335,3.00144599307e+20
35336,3.33245885614e+21
35337,4.59473231128e+22
35338,1.89686590503e+22
35339,4.34194539426e+21
35340,5.92155233661e+21
35341,5.06595803998e+21
35342,5.29426707677e+21
35343,3.34780257581e+21
35344,3.3453156503e+21
35345,4.58013503702e+22
35346,6.69151279777e+20
35347,6.69137514094e+20
35348,5.15686278055e+21
35349,4.94742815724e+20
35350,7.2399704529e+21
35351,3.49882310843e+21
35352,1.33264359788e+21
35353,6.69137514094e+20
35354,1.43896346391e+21
35355,4.51933401625e+22
35356,1.84585181777e+22
35357,8.33260446039e+20
35358,4.94380578234e+20
35359,7.60244241191e+21
35360,4.72701540661e+21
35361,1.04608890926e+22
35362,4.34195564046e+21
35363,7.41695120027e+21
35364,8.21218191196e+20
35365,6.41944614124e+21
35366,6.57273337513e+20
35367,7.45512291084e+21
35368,8.76208020686e+21
35369,5.89671667269e+21
35370,3.3793621172e+21
35371,2.04684306839e+21
35372,7.06126186133e+21
35373,6.13827783264e+21
35374,5.84824680929e+21
35375,4.08040590054e+21
35376,6.69137514094e+20
35377,6.45843127118e+20
35378,2.8443582264e+21
35379,5.61530500987e+21
35380,4.63524154701e+21
35381,6.2858214263e+21
35382,1.43446734551e+21
